B,6,3,0,0,3,0,0,0,255,0,0,0,0,0,0,0,0,8,0,0,0,0,255,240,155,255,0,0,0,0,0,0,0,8,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,8,0,0,0,143,255,255,255,255,255,2,0,0,0,0,0,8,0,255,255,255,255,149,255,250,195,93,0,0,0,0,5,8,0,255,255,255,255,255,255,251,255,255,0,0,0,0,1,0,0,255,255,255,255,255,255,149,255,255,0,0,0,0,3,6,9,255,255,255,255,255,222,155,255,255,0,0,0,0,8,0,9,255,255,255,255,255,255,186,255,255,0,0,0,0,0,0,255,255,169,255,255,255,255,255,255,236,0,0,0,0,0,9,147,255,255,255,153,255,255,255,255,255,0,0,0,0,2,9,255,255,255,255,230,255,255,255,255,55,0,0,0,0,0,55,255,255,255,255,239,255,255,255,167,1,0,0,0,0,9,255,255,255,255,255,255,255,195,152,255,9,0,5,0,0,167,255,255,255,255,255,255,255,248,255,255,240,0,0,0,0,255,255,255,255,255,255,255,255,222,182,255,255,0,0,0,0
B,7,0,0,0,0,0,0,0,255,18,3,0,0,0,0,0,2,0,0,0,0,0,255,255,255,255,0,6,0,0,0,0,7,0,0,0,0,0,255,255,255,248,0,0,0,0,0,0,8,0,0,0,55,0,255,255,149,250,255,0,0,0,0,0,0,0,0,0,255,255,250,235,255,255,169,7,0,0,0,0,0,0,0,255,255,255,255,255,255,199,221,209,0,0,0,0,0,0,0,255,255,251,255,155,255,249,255,207,0,0,0,0,6,6,0,255,255,255,255,255,255,248,255,207,0,0,0,0,6,0,9,255,255,255,255,255,255,255,255,207,0,0,0,0,5,0,255,248,150,255,255,255,255,255,255,0,0,0,0,0,0,0,147,255,255,255,153,255,255,255,255,0,0,0,0,0,0,9,9,255,239,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,235,255,255,0,0,0,0,0,9,117,255,255,255,255,255,255,195,149,255,7,0,0,0,0,255,255,255,255,255,255,255,255,149,149,255,209,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,209,0,0,0,0
I,0,0,0,18,0,0,0,0,154,171,0,0,0,0,0,0,0,15,0,14,0,0,3,4,146,28,0,0,0,0,0,0,0,12,9,0,19,9,40,154,154,0,9,0,0,0,0,0,0,0,0,0,7,0,0,154,144,0,0,0,0,0,0,0,152,14,14,106,14,14,14,154,141,0,3,0,0,0,0,0,154,128,16,154,154,14,154,154,56,0,19,0,0,0,0,0,44,44,14,143,154,154,154,128,148,0,0,0,0,0,0,0,154,107,14,106,154,144,154,171,171,0,0,8,0,0,0,0,96,94,144,154,104,154,128,150,148,0,0,11,0,0,2,65,14,14,154,62,154,134,154,148,128,0,0,0,0,0,0,0,14,14,14,14,18,154,154,154,171,0,0,0,0,0,0,0,121,14,14,14,14,154,154,128,171,2,3,0,0,97,0,0,14,154,154,14,14,154,154,156,171,154,0,0,0,0,0,0,8,14,14,14,99,154,155,128,148,128,0,10,33,0,55,0,0,14,135,14,53,150,154,171,140,0,0,19,0,97,0,0,0,14,14,27,141,31,138,86,128,0,90,9,43,88,88,88
H,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,154,132,154,4,0,0,0,0,0,0,0,0,14,154,14,14,154,152,154,142,0,0,82,0,15,0,0,0,154,62,150,147,0,0,27,0,0,0,0,0,0,0,0,0,14,154,154,154,128,0,0,0,0,19,0,21,0,0,0,14,14,154,128,149,0,0,4,0,0,19,0,56,0,0,14,14,14,14,129,0,0,16,19,0,0,1,9,0,0,0,14,14,14,154,0,19,0,0,0,1,21,78,88,7,255,0,2,14,11,0,0,14,0,0,0,3,0,97,0,255,11,14,154,14,154,0,0,19,19,0,19,19,18,0,0,255,57,14,34,136,143,19,3,19,19,19,0,0,75,0,96,33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,5,8,0,8,4,6,0,149,255,0,0,0,0,0,0,0,1,0,1,0,48,255,255,255,255,0,0,0,0,0,0,0,0,5,5,0,143,255,255,255,149,211,255,0,0,0,0,0,1,0,2,0,255,255,155,255,255,149,255,0,0,0,0,0,2,0,255,255,255,206,168,255,255,255,160,0,0,0,0,0,7,8,255,255,255,255,255,255,208,152,208,22,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,3,0,255,255,255,255,255,182,255,255,255,255,0,0,0,0,8,0,86,255,255,255,255,255,255,255,255,249,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,8,0,0,0,0,117,255,255,255,255,192,255,149,255,255,255,0,0,0,0,2,9,255,255,255,195,255,255,255,154,255,55,0,0,0,0,7,9,255,255,255,255,255,149,235,255,255,217,0,0,0,0,0,117,255,117,255,255,255,255,149,255,255,55,0,0,0,0,6,9,255,240,255,255,255,255,149,149,255,9,0,0,0,0,9,255,255,255,249,222,255,255,149,182,222,255,0,0,0,0
H,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,128,154,154,48,14,170,154,18,154,135,0,6,19,0,0,123,148,14,154,154,79,128,14,154,154,171,128,0,19,0,14,129,128,128,149,149,154,128,14,129,153,165,0,15,0,0,14,14,154,128,143,128,53,0,0,0,7,0,0,0,0,134,14,154,148,171,128,134,0,0,0,0,0,0,0,0,14,0,153,14,154,154,153,128,171,0,0,0,0,0,0,14,14,14,18,14,154,128,143,154,154,0,0,0,0,0,0,114,14,146,14,141,154,128,128,130,0,0,0,0,0,0,0,14,14,14,154,119,20,0,2,0,0,0,0,0,18,0,0,14,14,14,14,14,151,0,0,0,0,0,0,0,0,0,0,14,14,14,18,29,2,0,0,0,0,0,0,38,57,0,0,148,128,128,0,0,0,0,0,0,2,0,82,0,0,34,0,130,132,6,0,7,0,41,0,0,50,0,0,97,0,59,0
I,0,0,0,0,0,2,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,39,255,238,0,0,0,0,0,0,0,0,0,0,0,0,0,255,249,0,0,0,0,0,0,0,0,0,0,0,0,0,183,253,227,0,0,0,0,0,0,0,0,0,0,0,0,8,255,251,255,255,255,255,12,0,0,0,0,0,0,0,0,39,249,255,255,255,28,255,165,165,165,0,0,0,0,6,154,255,193,255,255,255,231,255,165,220,255,72,0,0,0,236,255,255,182,239,165,25,255,165,255,255,255,36,165,0,25,255,255,165,255,165,165,255,252,165,255,165,255,165,165,165,25,255,255,215,165,255,255,165,165,204,249,165,255,255,226,21,255,255,255,255,165,165,255,181,255,249,165,165,255,255,218,0,255,255,165,255,255,255,255,165,255,125,125,212,255,255,193,0,255,255,255,255,25,39,255,193,205,165,193,193,255,52,0,0,255,255,25,39,255,26,255,255,255,255,255,249,255,0,0,0,25,25,126,126,25,255,255,255,238,255,255,165,0,0,0,0,255,44,25,25,197,233,238,179,255,255,7,0,0,0,0,0
I,0,0,0,0,0,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,22,165,199,0,0,0,0,0,0,0,0,0,0,0,0,0,226,165,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,165,0,0,0,0,0,0,0,0,0,0,0,0,0,28,255,255,0,0,255,95,0,0,0,0,0,0,0,0,0,25,255,255,6,255,255,178,255,237,206,0,0,0,0,0,0,54,255,255,255,111,255,165,255,255,255,255,0,0,0,0,25,255,165,255,255,255,255,255,255,166,255,255,255,0,0,25,226,255,165,244,255,255,165,176,165,244,230,255,255,0,25,25,255,165,165,165,255,255,255,220,165,176,255,255,165,0,25,255,255,255,199,165,255,165,165,165,165,255,255,199,144,0,255,255,255,255,255,255,226,255,176,255,255,255,255,165,0,0,255,255,255,255,28,25,179,255,255,255,255,255,175,0,0,0,255,255,255,25,25,25,165,255,199,242,255,165,165,0,0,0,255,255,169,43,25,255,255,165,199,186,255,0,0,0,0,0,25,25,25,25,25,255,255,176,255,165,0,0,0,0,0,0
B,2,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,6,0,0,0,40,0,255,255,0,0,8,0,0,0,0,2,2,8,0,0,255,255,255,255,228,0,0,0,0,0,0,4,0,0,0,0,255,220,149,149,220,255,0,0,0,0,0,0,0,0,0,255,149,220,215,255,255,255,0,0,0,3,0,0,0,255,255,255,255,151,255,247,160,242,0,8,0,0,0,4,6,162,242,255,255,255,247,247,232,255,0,0,0,0,0,0,0,255,255,255,255,255,213,164,255,255,9,0,0,0,0,7,0,255,255,255,189,255,255,255,255,255,255,0,3,0,0,0,13,255,255,255,255,255,255,255,255,255,255,1,0,0,0,0,255,255,149,255,255,255,255,255,255,255,40,0,0,0,0,0,120,255,189,255,255,255,255,255,255,255,9,0,0,0,0,0,40,255,149,255,255,255,255,255,255,255,0,0,0,0,0,0,40,255,9,255,255,255,162,162,255,255,0,0,0,1,0,9,224,40,255,255,255,255,255,255,149,255,0,0,0,0,0,9,255,255,255,255,255,220,174,189,255,255,9,3,0,0,0
I,0,0,0,0,25,255,229,0,0,0,0,0,0,0,0,0,0,0,0,0,25,165,16,0,0,0,0,0,0,0,0,0,0,0,0,9,255,213,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,196,0,0,0,0,0,0,0,0,0,0,0,0,0,104,255,255,0,255,255,165,254,165,0,0,0,0,0,0,25,250,165,165,165,255,255,255,165,165,255,168,0,0,0,0,25,255,255,165,224,255,255,255,168,165,255,165,165,0,0,0,255,255,255,201,213,255,255,201,168,165,201,165,165,0,0,25,255,255,165,165,165,165,255,165,167,255,165,213,165,255,25,255,255,202,165,165,36,255,218,165,184,176,165,207,255,165,25,255,255,222,252,165,166,255,219,165,168,165,40,165,255,0,25,255,255,170,241,179,165,255,165,165,255,165,165,165,40,0,25,255,196,255,255,255,255,255,196,165,165,255,255,196,0,0,25,255,213,213,255,255,255,255,207,165,165,248,207,72,0,0,255,165,165,238,255,255,255,25,218,165,165,186,135,0,0,0,255,255,255,255,255,255,248,255,165,165,255,0,0,0,0,0
I,0,5,0,14,14,0,0,154,12,0,0,97,0,0,64,0,10,14,19,0,5,58,0,154,0,0,0,49,24,0,0,0,19,0,19,5,19,0,11,154,0,0,0,97,0,0,0,0,14,19,19,0,0,0,84,171,0,0,0,0,0,176,64,0,0,14,14,154,14,14,154,128,14,0,0,0,97,0,73,0,14,49,154,14,154,49,154,135,0,0,5,0,97,49,24,0,14,148,154,154,154,141,128,171,39,0,78,0,97,0,24,0,14,7,14,154,154,135,150,150,0,0,0,0,24,24,0,0,0,49,14,119,154,160,160,128,171,58,49,97,0,73,97,0,0,14,14,84,119,154,128,171,171,24,24,97,73,0,73,0,10,0,14,14,154,49,134,171,97,49,0,24,0,73,97,0,0,0,0,14,14,154,139,171,134,97,0,97,216,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,8,5,8,7,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,255,163,255,220,0,2,0,0,0,0,0,8,8,0,0,0,255,255,255,255,0,0,0,0,0,0,8,0,0,0,255,224,101,255,255,255,255,0,0,0,0,0,5,0,0,120,255,9,255,255,255,255,255,40,0,0,0,0,8,0,0,224,255,163,255,255,255,255,163,255,0,0,0,0,8,0,9,255,255,255,255,255,255,255,255,255,0,0,0,0,7,0,9,251,255,9,255,255,255,243,255,255,0,0,0,0,0,9,163,255,143,255,213,255,255,255,255,40,0,0,0,0,9,9,255,28,255,255,9,255,255,255,9,20,0,0,0,0,255,101,255,255,228,255,255,255,255,255,255,1,0,0,0,0,9,20,255,201,255,255,255,255,255,120,40,9,0,0,0,0,255,43,255,9,163,9,43,255,9,43,163,40,0,0,0,0,255,255,255,9,9,9,9,101,255,9,163,20,0,0,0,0,9,255,9,9,9,9,9,255,40,101,40,9,8,0,0,0
I,19,0,0,0,0,0,0,0,134,0,0,0,0,0,155,0,0,0,0,0,0,0,0,14,128,0,1,0,0,0,0,0,2,0,0,0,0,0,0,151,148,0,0,58,5,39,0,0,0,0,0,0,0,0,0,154,134,0,0,0,0,0,0,0,19,0,50,86,14,79,14,140,171,0,0,0,0,0,0,0,14,128,78,14,148,154,154,128,131,0,0,22,0,0,0,0,154,146,154,143,154,128,134,141,156,24,0,0,0,0,0,0,22,57,130,154,123,154,150,129,171,0,4,10,0,0,0,0,14,14,136,154,154,128,128,171,171,149,0,0,0,0,0,0,14,62,154,154,154,137,145,171,128,171,0,176,33,14,0,0,14,14,78,14,88,14,128,55,161,128,17,5,0,97,0,0,0,14,154,14,154,14,128,151,171,171,0,0,0,0,0,0,18,14,154,14,90,136,129,128,171,171,97,0,97,0,82,0,8,0,14,14,154,154,171,128,23,171,0,18,97,0,0,0,0,0,14,36,154,154,154,153,46,171,8,97,3,97,19,0,0,0,14,53,107,114,171,137,88,16,0,0,3,27,0,0
B,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,255,222,0,0,0,0,0,0,0,0,0,0,0,172,255,255,255,255,0,0,0,0,0,0,0,0,0,255,1,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,0,0,0,0,11,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,4,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,78,255,255,255,149,255,255,255,255,255,0,0,0,0,9,255,255,109,255,255,255,255,255,255,255,109,0,0,0,0,9,255,255,255,255,255,255,255,149,255,192,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,236,255,255,255,0,0,0,0,0,255,255,216,255,171,255,255,224,255,248,255,1,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,154,14,0,0,0,0,0,0,0,0,0,0,154,14,14,154,14,14,154,0,0,0,0,0,0,0,0,154,14,154,154,154,14,0,0,0,0,0,0,0,0,0,0,14,154,14,128,0,0,0,0,0,0,0,0,0,0,0,14,14,128,154,128,171,0,0,0,0,0,97,97,0,0,0,14,154,154,128,154,0,19,0,0,0,0,0,0,0,0,14,14,14,0,14,0,19,0,0,0,0,19,0,97,0,0,154,14,154,154,19,0,0,19,0,0,19,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,19,0,0,0,0,14,14,154,0,0,0,0,19,0,19,97,0,0,97,0,14,14,154,14,19,0,0,19,0,19,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,7,0,19,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,154,8,166,0,0,0,0,0,0,0,0,0,0,0,14,14,14,154,154,154,154,171,0,0,0,0,0,0,0,14,14,14,14,150,154,154,157,154,128,0,97,0,0,0,0,14,134,128,14,134,128,137,147,9,135,0,0,0,0,0,14,106,14,154,132,0,19,0,0,0,0,0,184,0,0,7,14,14,154,158,164,128,171,0,0,0,28,9,0,0,0,14,14,14,14,154,133,133,0,0,19,0,19,97,0,0,0,14,0,9,153,154,154,0,19,0,19,0,0,0,0,0,0,14,14,14,1,14,0,0,0,17,97,0,97,14,0,0,0,36,87,13,0,0,3,2,19,97,0,82,97,0,97,0,0,151,109,137,16,0,0,0,0,2,21,97,0,97,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,25,133,220,255,255,255,255,255,6,0,0,0,0,0,190,190,255,255,255,255,255,255,255,190,255,0,0,0,0,25,25,25,234,211,255,25,255,255,255,255,201,165,0,0,25,25,255,255,255,255,255,255,255,255,255,251,223,165,0,25,25,25,255,165,165,185,53,165,165,0,0,0,0,0,0,25,25,25,25,255,255,255,255,165,0,0,0,0,0,0,0,25,25,25,25,255,165,255,243,165,0,0,0,0,0,0,0,25,25,255,255,255,168,171,165,0,0,0,0,0,0,0,0,25,32,25,255,255,165,185,0,0,0,0,0,0,0,0,0,25,32,25,255,235,71,0,0,0,0,0,0,0,0,0,0,255,233,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,0,0,0,3,255,165,0,0,0,0,0,0,0,0,0,0,0,0,0,25,165,111,0,0,0,0,0,0,0,0,0,0,0,0,0,237,255,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,0,0,25,0,0,0,0,0,0,0,0,0,0,25,255,255,25,25,25,165,255,255,3,255,255,0,0,0,25,255,251,255,111,25,25,255,255,255,255,255,165,0,0,0,25,255,255,255,255,25,255,255,255,165,221,255,221,0,0,25,237,255,255,255,165,111,255,255,255,165,244,255,255,0,0,25,111,255,255,255,165,255,255,165,199,165,165,255,255,0,0,25,255,255,255,199,255,255,255,165,165,165,255,255,255,0,0,25,255,255,255,255,255,255,255,165,186,255,255,255,0,0,0,255,255,255,255,54,255,255,255,255,248,255,255,244,0,0,0,255,255,255,25,54,226,25,255,165,255,255,255,0,0,0,0,255,255,169,25,25,255,255,255,255,255,0,0,0,0,0,0,25,57,169,25,255,255,111,255,9,0,0,0,0,0,0,0,25,100,226,255,255,54,111,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,237,255,173,213,173,0,0,0,0,25,255,213,255,255,213,25,255,255,207,255,165,165,165,0,25,25,255,255,255,255,255,255,165,165,165,252,165,165,161,0,25,25,255,201,165,255,165,110,154,0,0,0,0,0,0,25,25,25,255,255,241,255,255,165,177,0,0,0,0,0,0,25,25,25,25,25,255,165,165,165,0,0,0,0,0,0,0,25,25,25,255,255,165,165,230,0,0,0,0,0,0,0,0,25,61,255,165,255,210,179,255,0,0,0,0,0,0,0,0,25,194,255,255,255,165,118,0,0,0,0,0,0,0,0,0,25,25,25,255,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255,55,255,9,0,0,0,0,0,0,8,6,2,0,7,0,255,255,255,209,0,0,0,0,0,0,0,0,8,0,255,0,255,255,255,255,117,0,0,0,0,0,0,0,0,143,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,86,255,255,255,255,255,255,255,255,0,0,0,0,0,0,2,9,255,255,255,255,255,255,255,255,0,0,0,0,0,0,9,255,255,255,255,255,255,255,255,255,0,0,0,0,0,9,9,221,255,69,255,255,255,255,255,255,0,0,0,0,0,9,147,255,117,255,255,255,255,195,255,147,0,0,0,0,0,255,255,255,255,255,255,255,255,255,228,255,0,0,0,0,0,52,255,255,255,255,255,255,255,255,255,255,4,0,0,0,0,240,9,255,24,147,240,255,255,255,52,255,17,0,0,0,0
I,7,0,25,0,4,5,0,0,0,154,155,0,0,0,0,0,0,15,0,0,0,4,0,0,0,151,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,39,139,0,0,0,0,7,0,61,0,0,85,0,0,0,154,171,0,0,0,0,0,19,0,0,0,12,0,0,0,14,128,140,0,0,0,0,0,0,0,16,154,154,14,14,154,14,154,166,0,0,0,0,0,14,14,14,154,154,16,154,154,66,154,128,0,0,0,0,0,134,102,154,113,14,108,137,144,154,128,171,60,23,0,0,0,14,77,154,148,144,154,140,144,144,137,130,0,0,0,0,0,14,14,154,137,131,128,128,128,128,171,133,0,0,0,0,0,154,139,154,130,154,128,128,144,171,166,128,152,0,0,0,0,14,14,154,154,154,128,128,171,155,171,171,171,0,0,0,0,0,14,60,101,67,145,154,171,171,128,159,171,0,0,0,0,0,14,154,14,154,161,128,23,128,171,171,171,183,0,0,0,0,0,14,91,154,148,165,128,128,128,171,171,97,0,0,0,0,19,14,154,154,154,154,138,128,171,171,23,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,25,255,25,97,255,255,255,255,15,0,0,0,0,0,255,255,255,238,255,255,255,238,255,255,255,0,0,0,0,25,241,255,255,241,25,39,255,255,255,255,255,165,0,0,25,25,255,255,255,255,165,255,249,249,170,170,181,165,0,25,25,25,255,165,238,165,48,165,165,0,0,0,0,0,0,25,25,197,25,255,255,255,165,165,0,0,0,0,0,0,0,25,25,25,25,255,215,165,165,165,0,0,0,0,0,0,0,25,25,255,255,255,165,204,165,0,0,0,0,0,0,0,0,25,25,25,39,255,255,165,0,0,0,0,0,0,0,0,0,25,25,255,255,238,207,0,0,0,0,0,0,0,0,0,0,255,251,255,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,255,255,0,0,0,0,0,0,0,0,4,0,0,0,255,255,222,255,0,0,0,0,0,0,0,6,0,0,251,0,255,255,11,255,255,109,0,0,0,0,0,0,0,255,255,9,9,255,9,255,255,255,0,0,0,0,0,0,0,255,255,255,9,9,9,255,47,255,0,0,0,0,0,2,0,9,255,186,255,78,255,255,9,255,9,0,0,0,0,0,9,255,255,255,255,255,255,255,78,255,9,0,0,0,0,0,9,9,255,47,255,255,255,255,255,255,9,0,0,0,0,0,9,9,255,255,255,255,255,255,155,168,9,0,0,0,0,9,9,9,9,255,9,10,255,255,255,255,8,0,0,0,0,9,9,9,255,9,255,255,255,255,255,86,0,0,0,0,0,9,255,9,127,232,32,255,255,232,32,232,9,0,0,0,0,9,255,170,9,9,9,145,9,9,9,9,9,0,0,0,0,255,255,63,9,9,9,9,9,255,63,255,247,7,0,0,0
